X,Y,speed,dir,AM_dir,QGIS_dir
735799.274853401,5210373.78735339,10.9,2,92,182
736200.334853401,5210373.78735339,10.4,6,96,186
736601.394853401,5210373.78735339,10.1,352,82,172
714944.154853401,5210774.84735339,12.4,352,82,172
715345.214853401,5210774.84735339,12.3,349,79,169
715746.274853401,5210774.84735339,11.8,346,76,166
716147.334853401,5210774.84735339,11.5,347,77,167
716548.394853401,5210774.84735339,11.3,350,80,170
716949.454853401,5210774.84735339,11.0,357,87,177
717350.514853401,5210774.84735339,11.4,3,93,183
717751.574853401,5210774.84735339,12.0,7,97,187
718152.634853401,5210774.84735339,11.9,8,98,188
718553.694853401,5210774.84735339,12.6,11,101,191
718954.754853401,5210774.84735339,14.6,10,100,190
719355.814853401,5210774.84735339,16.2,1,91,181
719756.874853401,5210774.84735339,16.9,357,87,177
720157.934853401,5210774.84735339,16.7,358,88,178
720558.994853401,5210774.84735339,16.7,2,92,182
720960.054853401,5210774.84735339,17.1,5,95,185
721361.114853401,5210774.84735339,17.0,4,94,184
721762.174853401,5210774.84735339,17.0,4,94,184
722163.234853401,5210774.84735339,16.3,2,92,182
722564.294853401,5210774.84735339,15.5,3,93,183
722965.354853401,5210774.84735339,14.6,4,94,184
723366.414853401,5210774.84735339,13.6,2,92,182
723767.474853401,5210774.84735339,13.0,360,90,180
724168.534853401,5210774.84735339,13.1,357,87,177
724569.594853401,5210774.84735339,13.9,353,83,173
724970.654853401,5210774.84735339,14.8,351,81,171
725371.714853401,5210774.84735339,14.6,353,83,173
725772.774853401,5210774.84735339,13.5,356,86,176
726173.834853401,5210774.84735339,13.1,356,86,176
726574.894853401,5210774.84735339,13.4,356,86,176
726975.954853401,5210774.84735339,13.8,359,89,179
727377.014853401,5210774.84735339,14.0,1,91,181
727778.074853401,5210774.84735339,13.2,2,92,182
728179.134853401,5210774.84735339,11.6,0,90,180
728580.194853401,5210774.84735339,10.7,356,86,176
728981.254853401,5210774.84735339,10.5,355,85,175
729382.314853401,5210774.84735339,10.5,10,100,190
729783.374853401,5210774.84735339,11.2,19,109,199
730184.434853401,5210774.84735339,10.5,14,104,194
730585.494853401,5210774.84735339,10.5,5,95,185
730986.554853401,5210774.84735339,12.0,354,84,174
731387.614853401,5210774.84735339,13.5,350,80,170
731788.674853401,5210774.84735339,13.3,356,86,176
732189.734853401,5210774.84735339,12.6,4,94,184
732590.794853401,5210774.84735339,11.6,7,97,187
732991.854853401,5210774.84735339,11.7,7,97,187
733392.914853401,5210774.84735339,12.8,7,97,187
733793.974853401,5210774.84735339,13.2,3,93,183
734195.034853401,5210774.84735339,12.4,0,90,180
734596.094853401,5210774.84735339,10.8,359,89,179
734997.154853401,5210774.84735339,10.8,359,89,179
735398.214853401,5210774.84735339,9.2,358,88,178
735799.274853401,5210774.84735339,7.8,357,87,177
736200.334853401,5210774.84735339,6.8,4,94,184
736601.394853401,5210774.84735339,7.5,359,89,179
714944.154853401,5211175.90735339,11.2,351,81,171
715345.214853401,5211175.90735339,11.3,345,75,165
715746.274853401,5211175.90735339,11.4,345,75,165
716147.334853401,5211175.90735339,11.9,351,81,171
716548.394853401,5211175.90735339,12.5,353,83,173
716949.454853401,5211175.90735339,12.6,358,88,178
717350.514853401,5211175.90735339,13.1,5,95,185
717751.574853401,5211175.90735339,13.7,7,97,187
718152.634853401,5211175.90735339,14.0,6,96,186
718553.694853401,5211175.90735339,13.9,11,101,191
718954.754853401,5211175.90735339,13.3,15,105,195
719355.814853401,5211175.90735339,13.3,9,99,189
719756.874853401,5211175.90735339,15.3,2,92,182
720157.934853401,5211175.90735339,17.0,1,91,181
720558.994853401,5211175.90735339,17.3,2,92,182
720960.054853401,5211175.90735339,16.3,2,92,182
721361.114853401,5211175.90735339,14.9,1,91,181
721762.174853401,5211175.90735339,14.9,1,91,181
722163.234853401,5211175.90735339,14.4,359,89,179
722564.294853401,5211175.90735339,13.9,360,90,180
722965.354853401,5211175.90735339,13.1,0,90,180
723366.414853401,5211175.90735339,12.6,359,89,179
723767.474853401,5211175.90735339,12.3,358,88,178
724168.534853401,5211175.90735339,11.9,357,87,177
724569.594853401,5211175.90735339,11.9,355,85,175
724970.654853401,5211175.90735339,12.5,352,82,172
725371.714853401,5211175.90735339,13.2,351,81,171
725772.774853401,5211175.90735339,13.5,356,86,176
726173.834853401,5211175.90735339,14.2,358,88,178
726574.894853401,5211175.90735339,14.3,357,87,177
726975.954853401,5211175.90735339,13.4,357,87,177
727377.014853401,5211175.90735339,11.9,356,86,176
727778.074853401,5211175.90735339,10.8,353,83,173
728179.134853401,5211175.90735339,10.8,356,86,176
728580.194853401,5211175.90735339,11.4,358,88,178
728981.254853401,5211175.90735339,12.1,359,89,179
729382.314853401,5211175.90735339,12.5,6,96,186
729783.374853401,5211175.90735339,12.3,12,102,192
730184.434853401,5211175.90735339,11.7,10,100,190
730585.494853401,5211175.90735339,12.4,7,97,187
730986.554853401,5211175.90735339,14.0,2,92,182
731387.614853401,5211175.90735339,15.8,358,88,178
731788.674853401,5211175.90735339,16.8,358,88,178
732189.734853401,5211175.90735339,16.2,358,88,178
732590.794853401,5211175.90735339,14.5,359,89,179
732991.854853401,5211175.90735339,13.3,6,96,186
733392.914853401,5211175.90735339,13.4,10,100,190
733793.974853401,5211175.90735339,13.1,1,91,181
734195.034853401,5211175.90735339,11.5,354,84,174
734596.094853401,5211175.90735339,9.5,353,83,173
734997.154853401,5211175.90735339,9.5,353,83,173
735398.214853401,5211175.90735339,8.3,352,82,172
735799.274853401,5211175.90735339,7.6,354,84,174
736200.334853401,5211175.90735339,7.0,359,89,179
736601.394853401,5211175.90735339,7.7,16,106,196
714944.154853401,5211576.96735339,11.3,341,71,161
715345.214853401,5211576.96735339,11.1,343,73,163
715746.274853401,5211576.96735339,11.2,349,79,169
716147.334853401,5211576.96735339,11.9,356,86,176
716548.394853401,5211576.96735339,13.2,359,89,179
716949.454853401,5211576.96735339,14.3,1,91,181
717350.514853401,5211576.96735339,14.7,4,94,184
717751.574853401,5211576.96735339,14.4,4,94,184
718152.634853401,5211576.96735339,13.7,3,93,183
718553.694853401,5211576.96735339,12.5,6,96,186
718954.754853401,5211576.96735339,11.6,13,103,193
719355.814853401,5211576.96735339,11.7,16,106,196
719756.874853401,5211576.96735339,12.7,12,102,192
720157.934853401,5211576.96735339,13.4,8,98,188
720558.994853401,5211576.96735339,13.6,1,91,181
720960.054853401,5211576.96735339,13.6,357,87,177
721361.114853401,5211576.96735339,13.2,359,89,179
721762.174853401,5211576.96735339,13.2,359,89,179
722163.234853401,5211576.96735339,13.0,359,89,179
722564.294853401,5211576.96735339,12.8,357,87,177
722965.354853401,5211576.96735339,12.5,357,87,177
723366.414853401,5211576.96735339,12.0,358,88,178
723767.474853401,5211576.96735339,11.6,357,87,177
724168.534853401,5211576.96735339,11.7,356,86,176
724569.594853401,5211576.96735339,12.1,356,86,176
724970.654853401,5211576.96735339,12.5,353,83,173
725371.714853401,5211576.96735339,12.7,351,81,171
725772.774853401,5211576.96735339,12.6,358,88,178
726173.834853401,5211576.96735339,13.5,5,95,185
726574.894853401,5211576.96735339,14.3,360,90,180
726975.954853401,5211576.96735339,13.8,352,82,172
727377.014853401,5211576.96735339,11.5,348,78,168
727778.074853401,5211576.96735339,9.3,353,83,173
728179.134853401,5211576.96735339,9.5,0,90,180
728580.194853401,5211576.96735339,10.6,3,93,183
728981.254853401,5211576.96735339,11.4,2,92,182
729382.314853401,5211576.96735339,11.4,4,94,184
729783.374853401,5211576.96735339,10.5,8,98,188
730184.434853401,5211576.96735339,10.6,15,105,195
730585.494853401,5211576.96735339,12.4,19,109,199
730986.554853401,5211576.96735339,13.7,13,103,193
731387.614853401,5211576.96735339,14.2,5,95,185
731788.674853401,5211576.96735339,14.1,360,90,180
732189.734853401,5211576.96735339,14.6,354,84,174
732590.794853401,5211576.96735339,14.6,354,84,174
732991.854853401,5211576.96735339,14.2,4,94,184
733392.914853401,5211576.96735339,13.8,10,100,190
733793.974853401,5211576.96735339,13.6,3,93,183
734195.034853401,5211576.96735339,14.3,352,82,172
734596.094853401,5211576.96735339,13.5,347,77,167
734997.154853401,5211576.96735339,13.5,347,77,167
735398.214853401,5211576.96735339,12.2,353,83,173
735799.274853401,5211576.96735339,12.6,359,89,179
736200.334853401,5211576.96735339,13.1,359,89,179
736601.394853401,5211576.96735339,12.2,11,101,191
714944.154853401,5211978.02735339,12.6,336,66,156
715345.214853401,5211978.02735339,12.1,344,74,164
715746.274853401,5211978.02735339,12.0,353,83,173
716147.334853401,5211978.02735339,12.2,358,88,178
716548.394853401,5211978.02735339,12.4,4,94,184
716949.454853401,5211978.02735339,12.7,4,94,184
717350.514853401,5211978.02735339,12.6,2,92,182
717751.574853401,5211978.02735339,11.9,1,91,181
718152.634853401,5211978.02735339,11.5,2,92,182
718553.694853401,5211978.02735339,11.7,4,94,184
718954.754853401,5211978.02735339,11.6,9,99,189
719355.814853401,5211978.02735339,11.0,17,107,197
719756.874853401,5211978.02735339,10.4,19,109,199
720157.934853401,5211978.02735339,9.8,13,103,193
720558.994853401,5211978.02735339,10.1,4,94,184
720960.054853401,5211978.02735339,11.3,358,88,178
721361.114853401,5211978.02735339,12.2,358,88,178
721762.174853401,5211978.02735339,12.2,358,88,178
722163.234853401,5211978.02735339,12.0,358,88,178
722564.294853401,5211978.02735339,12.0,356,86,176
722965.354853401,5211978.02735339,11.9,355,85,175
723366.414853401,5211978.02735339,11.5,356,86,176
723767.474853401,5211978.02735339,11.5,357,87,177
724168.534853401,5211978.02735339,11.9,358,88,178
724569.594853401,5211978.02735339,12.2,358,88,178
724970.654853401,5211978.02735339,12.7,356,86,176
725371.714853401,5211978.02735339,13.7,353,83,173
725772.774853401,5211978.02735339,13.2,355,85,175
726173.834853401,5211978.02735339,11.5,6,96,186
726574.894853401,5211978.02735339,11.2,6,96,186
726975.954853401,5211978.02735339,12.8,349,79,169
727377.014853401,5211978.02735339,13.3,342,72,162
727778.074853401,5211978.02735339,11.3,350,80,170
728179.134853401,5211978.02735339,10.3,3,93,183
728580.194853401,5211978.02735339,10.9,5,95,185
728981.254853401,5211978.02735339,11.6,5,95,185
729382.314853401,5211978.02735339,11.8,2,92,182
729783.374853401,5211978.02735339,10.5,1,91,181
730184.434853401,5211978.02735339,9.3,17,107,197
730585.494853401,5211978.02735339,9.7,33,123,213
730986.554853401,5211978.02735339,9.8,29,119,209
731387.614853401,5211978.02735339,9.6,11,101,191
731788.674853401,5211978.02735339,9.3,358,88,178
732189.734853401,5211978.02735339,9.5,351,81,171
732590.794853401,5211978.02735339,11.1,356,86,176
732991.854853401,5211978.02735339,12.8,5,95,185
733392.914853401,5211978.02735339,12.8,7,97,187
733793.974853401,5211978.02735339,11.7,6,96,186
734195.034853401,5211978.02735339,12.5,356,86,176
734596.094853401,5211978.02735339,15.4,349,79,169
734997.154853401,5211978.02735339,15.4,349,79,169
735398.214853401,5211978.02735339,15.9,354,84,174
735799.274853401,5211978.02735339,15.6,1,91,181
736200.334853401,5211978.02735339,15.7,1,91,181
736601.394853401,5211978.02735339,15.0,2,92,182
714944.154853401,5212379.08735339,13.0,340,70,160
715345.214853401,5212379.08735339,12.8,347,77,167
715746.274853401,5212379.08735339,12.6,354,84,174
716147.334853401,5212379.08735339,12.2,357,87,177
716548.394853401,5212379.08735339,12.0,3,93,183
716949.454853401,5212379.08735339,12.0,6,96,186
717350.514853401,5212379.08735339,12.1,3,93,183
717751.574853401,5212379.08735339,12.4,2,92,182
718152.634853401,5212379.08735339,12.6,2,92,182
718553.694853401,5212379.08735339,12.4,2,92,182
718954.754853401,5212379.08735339,11.8,4,94,184
719355.814853401,5212379.08735339,11.0,10,100,190
719756.874853401,5212379.08735339,9.6,15,105,195
720157.934853401,5212379.08735339,8.7,14,104,194
720558.994853401,5212379.08735339,8.9,9,99,189
720960.054853401,5212379.08735339,9.5,4,94,184
721361.114853401,5212379.08735339,10.1,359,89,179
721762.174853401,5212379.08735339,10.1,359,89,179
722163.234853401,5212379.08735339,10.3,357,87,177
722564.294853401,5212379.08735339,10.3,356,86,176
722965.354853401,5212379.08735339,10.5,354,84,174
723366.414853401,5212379.08735339,10.8,355,85,175
723767.474853401,5212379.08735339,11.2,358,88,178
724168.534853401,5212379.08735339,11.3,360,90,180
724569.594853401,5212379.08735339,11.5,359,89,179
724970.654853401,5212379.08735339,12.0,359,89,179
725371.714853401,5212379.08735339,12.6,358,88,178
725772.774853401,5212379.08735339,13.2,353,83,173
726173.834853401,5212379.08735339,11.9,356,86,176
726574.894853401,5212379.08735339,10.0,4,94,184
726975.954853401,5212379.08735339,10.8,355,85,175
727377.014853401,5212379.08735339,13.5,345,75,165
727778.074853401,5212379.08735339,13.5,346,76,166
728179.134853401,5212379.08735339,11.4,358,88,178
728580.194853401,5212379.08735339,11.1,8,98,188
728981.254853401,5212379.08735339,12.3,8,98,188
729382.314853401,5212379.08735339,12.8,360,90,180
729783.374853401,5212379.08735339,12.0,355,85,175
730184.434853401,5212379.08735339,10.8,7,97,187
730585.494853401,5212379.08735339,9.6,27,117,207
730986.554853401,5212379.08735339,8.7,32,122,212
731387.614853401,5212379.08735339,7.5,16,106,196
731788.674853401,5212379.08735339,7.7,353,83,173
732189.734853401,5212379.08735339,8.5,352,82,172
732590.794853401,5212379.08735339,10.0,5,95,185
732991.854853401,5212379.08735339,11.0,9,99,189
733392.914853401,5212379.08735339,10.6,4,94,184
733793.974853401,5212379.08735339,10.1,4,94,184
734195.034853401,5212379.08735339,10.8,7,97,187
734596.094853401,5212379.08735339,12.9,1,91,181
734997.154853401,5212379.08735339,12.9,1,91,181
735398.214853401,5212379.08735339,14.8,354,84,174
735799.274853401,5212379.08735339,13.4,355,85,175
736200.334853401,5212379.08735339,11.1,2,92,182
736601.394853401,5212379.08735339,10.4,357,87,177
714944.154853401,5212780.14735339,12.8,347,77,167
715345.214853401,5212780.14735339,13.0,350,80,170
715746.274853401,5212780.14735339,13.2,353,83,173
716147.334853401,5212780.14735339,12.9,356,86,176
716548.394853401,5212780.14735339,12.6,2,92,182
716949.454853401,5212780.14735339,12.6,6,96,186
717350.514853401,5212780.14735339,12.7,3,93,183
717751.574853401,5212780.14735339,12.6,0,90,180
718152.634853401,5212780.14735339,11.8,359,89,179
718553.694853401,5212780.14735339,11.0,360,90,180
718954.754853401,5212780.14735339,11.2,4,94,184
719355.814853401,5212780.14735339,11.5,6,96,186
719756.874853401,5212780.14735339,10.9,7,97,187
720157.934853401,5212780.14735339,9.9,9,99,189
720558.994853401,5212780.14735339,9.2,10,100,190
720960.054853401,5212780.14735339,9.0,7,97,187
721361.114853401,5212780.14735339,9.3,1,91,181
721762.174853401,5212780.14735339,9.3,1,91,181
722163.234853401,5212780.14735339,9.7,357,87,177
722564.294853401,5212780.14735339,9.8,356,86,176
722965.354853401,5212780.14735339,10.2,356,86,176
723366.414853401,5212780.14735339,10.9,358,88,178
723767.474853401,5212780.14735339,11.3,359,89,179
724168.534853401,5212780.14735339,11.3,359,89,179
724569.594853401,5212780.14735339,11.3,359,89,179
724970.654853401,5212780.14735339,11.2,359,89,179
725371.714853401,5212780.14735339,10.9,359,89,179
725772.774853401,5212780.14735339,12.5,357,87,177
726173.834853401,5212780.14735339,14.6,355,85,175
726574.894853401,5212780.14735339,14.3,355,85,175
726975.954853401,5212780.14735339,12.4,356,86,176
727377.014853401,5212780.14735339,12.7,353,83,173
727778.074853401,5212780.14735339,14.7,349,79,169
728179.134853401,5212780.14735339,14.4,351,81,171
728580.194853401,5212780.14735339,13.3,5,95,185
728981.254853401,5212780.14735339,13.1,8,98,188
729382.314853401,5212780.14735339,12.6,357,87,177
729783.374853401,5212780.14735339,13.2,358,88,178
730184.434853401,5212780.14735339,14.1,4,94,184
730585.494853401,5212780.14735339,13.7,7,97,187
730986.554853401,5212780.14735339,11.9,12,102,192
731387.614853401,5212780.14735339,10.1,8,98,188
731788.674853401,5212780.14735339,10.2,356,86,176
732189.734853401,5212780.14735339,11.1,357,87,177
732590.794853401,5212780.14735339,11.2,6,96,186
732991.854853401,5212780.14735339,10.1,7,97,187
733392.914853401,5212780.14735339,8.5,1,91,181
733793.974853401,5212780.14735339,8.6,7,97,187
734195.034853401,5212780.14735339,9.7,16,106,196
734596.094853401,5212780.14735339,10.4,14,104,194
734997.154853401,5212780.14735339,10.4,14,104,194
735398.214853401,5212780.14735339,12.1,359,89,179
735799.274853401,5212780.14735339,14.1,352,82,172
736200.334853401,5212780.14735339,12.9,353,83,173
736601.394853401,5212780.14735339,11.1,357,87,177
714944.154853401,5213181.20735339,13.3,359,89,179
715345.214853401,5213181.20735339,14.0,356,86,176
715746.274853401,5213181.20735339,14.6,354,84,174
716147.334853401,5213181.20735339,14.1,355,85,175
716548.394853401,5213181.20735339,13.2,358,88,178
716949.454853401,5213181.20735339,11.7,3,93,183
717350.514853401,5213181.20735339,10.0,2,92,182
717751.574853401,5213181.20735339,9.4,359,89,179
718152.634853401,5213181.20735339,10.4,0,90,180
718553.694853401,5213181.20735339,11.7,3,93,183
718954.754853401,5213181.20735339,12.2,4,94,184
719355.814853401,5213181.20735339,11.9,4,94,184
719756.874853401,5213181.20735339,11.5,3,93,183
720157.934853401,5213181.20735339,11.2,4,94,184
720558.994853401,5213181.20735339,10.6,5,95,185
720960.054853401,5213181.20735339,10.1,6,96,186
721361.114853401,5213181.20735339,10.1,4,94,184
721762.174853401,5213181.20735339,10.1,4,94,184
722163.234853401,5213181.20735339,10.6,359,89,179
722564.294853401,5213181.20735339,11.0,357,87,177
722965.354853401,5213181.20735339,11.2,359,89,179
723366.414853401,5213181.20735339,11.4,0,90,180
723767.474853401,5213181.20735339,11.7,360,90,180
724168.534853401,5213181.20735339,11.9,360,90,180
724569.594853401,5213181.20735339,12.2,360,90,180
724970.654853401,5213181.20735339,12.8,0,90,180
725371.714853401,5213181.20735339,13.9,2,92,182
725772.774853401,5213181.20735339,14.9,4,94,184
726173.834853401,5213181.20735339,15.3,0,90,180
726574.894853401,5213181.20735339,15.7,352,82,172
726975.954853401,5213181.20735339,15.1,351,81,171
727377.014853401,5213181.20735339,13.7,356,86,176
727778.074853401,5213181.20735339,14.2,355,85,175
728179.134853401,5213181.20735339,15.3,354,84,174
728580.194853401,5213181.20735339,14.7,359,89,179
728981.254853401,5213181.20735339,12.7,0,90,180
729382.314853401,5213181.20735339,11.9,360,90,180
729783.374853401,5213181.20735339,13.2,5,95,185
730184.434853401,5213181.20735339,13.9,5,95,185
730585.494853401,5213181.20735339,13.7,360,90,180
730986.554853401,5213181.20735339,13.0,360,90,180
731387.614853401,5213181.20735339,11.6,1,91,181
731788.674853401,5213181.20735339,11.4,2,92,182
732189.734853401,5213181.20735339,12.1,3,93,183
732590.794853401,5213181.20735339,12.1,3,93,183
732991.854853401,5213181.20735339,11.3,360,90,180
733392.914853401,5213181.20735339,10.5,359,89,179
733793.974853401,5213181.20735339,10.1,8,98,188
734195.034853401,5213181.20735339,9.3,16,106,196
734596.094853401,5213181.20735339,8.8,19,109,199
734997.154853401,5213181.20735339,8.8,19,109,199
735398.214853401,5213181.20735339,9.7,15,105,195
735799.274853401,5213181.20735339,12.4,2,92,182
736200.334853401,5213181.20735339,15.1,354,84,174
736601.394853401,5213181.20735339,15.3,351,81,171
714944.154853401,5213582.26735339,11.4,6,96,186
715345.214853401,5213582.26735339,11.9,2,92,182
715746.274853401,5213582.26735339,13.0,357,87,177
716147.334853401,5213582.26735339,13.7,354,84,174
716548.394853401,5213582.26735339,13.2,353,83,173
716949.454853401,5213582.26735339,11.6,356,86,176
717350.514853401,5213582.26735339,10.4,0,90,180
717751.574853401,5213582.26735339,11.0,5,95,185
718152.634853401,5213582.26735339,12.5,7,97,187
718553.694853401,5213582.26735339,13.3,5,95,185
718954.754853401,5213582.26735339,13.0,2,92,182
719355.814853401,5213582.26735339,12.3,0,90,180
719756.874853401,5213582.26735339,11.6,1,91,181
720157.934853401,5213582.26735339,11.3,2,92,182
720558.994853401,5213582.26735339,11.4,3,93,183
720960.054853401,5213582.26735339,11.3,4,94,184
721361.114853401,5213582.26735339,11.1,4,94,184
721762.174853401,5213582.26735339,11.1,4,94,184
722163.234853401,5213582.26735339,11.2,2,92,182
722564.294853401,5213582.26735339,11.8,360,90,180
722965.354853401,5213582.26735339,12.2,360,90,180
723366.414853401,5213582.26735339,12.0,360,90,180
723767.474853401,5213582.26735339,11.8,0,90,180
724168.534853401,5213582.26735339,11.8,1,91,181
724569.594853401,5213582.26735339,12.2,3,93,183
724970.654853401,5213582.26735339,12.9,6,96,186
725371.714853401,5213582.26735339,13.3,8,98,188
725772.774853401,5213582.26735339,12.7,8,98,188
726173.834853401,5213582.26735339,11.3,0,90,180
726574.894853401,5213582.26735339,11.9,353,83,173
726975.954853401,5213582.26735339,14.0,352,82,172
727377.014853401,5213582.26735339,15.0,355,85,175
727778.074853401,5213582.26735339,14.8,358,88,178
728179.134853401,5213582.26735339,14.7,358,88,178
728580.194853401,5213582.26735339,14.3,353,83,173
728981.254853401,5213582.26735339,13.3,354,84,174
729382.314853401,5213582.26735339,13.3,3,93,183
729783.374853401,5213582.26735339,13.4,6,96,186
730184.434853401,5213582.26735339,12.4,2,92,182
730585.494853401,5213582.26735339,11.7,359,89,179
730986.554853401,5213582.26735339,11.5,355,85,175
731387.614853401,5213582.26735339,10.9,356,86,176
731788.674853401,5213582.26735339,10.5,3,93,183
732189.734853401,5213582.26735339,10.5,6,96,186
732590.794853401,5213582.26735339,10.9,2,92,182
732991.854853401,5213582.26735339,11.8,1,91,181
733392.914853401,5213582.26735339,13.1,3,93,183
733793.974853401,5213582.26735339,13.4,1,91,181
734195.034853401,5213582.26735339,11.9,4,94,184
734596.094853401,5213582.26735339,9.5,12,102,192
734997.154853401,5213582.26735339,9.5,12,102,192
735398.214853401,5213582.26735339,8.1,23,113,203
735799.274853401,5213582.26735339,7.1,24,114,204
736200.334853401,5213582.26735339,7.9,8,98,188
736601.394853401,5213582.26735339,11.1,343,73,163
714944.154853401,5213983.32735339,10.0,355,85,175
715345.214853401,5213983.32735339,9.7,2,92,182
715746.274853401,5213983.32735339,10.5,3,93,183
716147.334853401,5213983.32735339,12.0,356,86,176
716548.394853401,5213983.32735339,12.9,352,82,172
716949.454853401,5213983.32735339,13.3,354,84,174
717350.514853401,5213983.32735339,13.7,1,91,181
717751.574853401,5213983.32735339,14.0,5,95,185
718152.634853401,5213983.32735339,13.3,5,95,185
718553.694853401,5213983.32735339,12.0,2,92,182
718954.754853401,5213983.32735339,11.2,359,89,179
719355.814853401,5213983.32735339,11.1,358,88,178
719756.874853401,5213983.32735339,11.1,360,90,180
720157.934853401,5213983.32735339,11.2,3,93,183
720558.994853401,5213983.32735339,11.4,4,94,184
720960.054853401,5213983.32735339,11.4,3,93,183
721361.114853401,5213983.32735339,11.3,3,93,183
721762.174853401,5213983.32735339,11.3,3,93,183
722163.234853401,5213983.32735339,11.3,3,93,183
722564.294853401,5213983.32735339,11.4,2,92,182
722965.354853401,5213983.32735339,11.6,0,90,180
723366.414853401,5213983.32735339,11.8,359,89,179
723767.474853401,5213983.32735339,11.9,359,89,179
724168.534853401,5213983.32735339,11.6,0,90,180
724569.594853401,5213983.32735339,11.0,2,92,182
724970.654853401,5213983.32735339,9.5,6,96,186
725371.714853401,5213983.32735339,7.5,9,99,189
725772.774853401,5213983.32735339,6.1,7,97,187
726173.834853401,5213983.32735339,6.6,2,92,182
726574.894853401,5213983.32735339,9.3,2,92,182
726975.954853401,5213983.32735339,11.8,1,91,181
727377.014853401,5213983.32735339,13.7,359,89,179
727778.074853401,5213983.32735339,14.5,359,89,179
728179.134853401,5213983.32735339,14.3,357,87,177
728580.194853401,5213983.32735339,14.4,352,82,172
728981.254853401,5213983.32735339,14.5,355,85,175
729382.314853401,5213983.32735339,14.2,0,90,180
729783.374853401,5213983.32735339,13.3,359,89,179
730184.434853401,5213983.32735339,12.2,358,88,178
730585.494853401,5213983.32735339,11.5,357,87,177
730986.554853401,5213983.32735339,11.2,354,84,174
731387.614853401,5213983.32735339,11.5,357,87,177
731788.674853401,5213983.32735339,12.2,3,93,183
732189.734853401,5213983.32735339,12.8,4,94,184
732590.794853401,5213983.32735339,13.3,3,93,183
732991.854853401,5213983.32735339,13.3,5,95,185
733392.914853401,5213983.32735339,12.9,5,95,185
733793.974853401,5213983.32735339,12.4,357,87,177
734195.034853401,5213983.32735339,12.2,355,85,175
734596.094853401,5213983.32735339,11.2,1,91,181
734997.154853401,5213983.32735339,11.2,1,91,181
735398.214853401,5213983.32735339,9.9,11,101,191
735799.274853401,5213983.32735339,8.7,18,108,198
736200.334853401,5213983.32735339,7.4,14,104,194
736601.394853401,5213983.32735339,7.4,346,76,166
714944.154853401,5214384.38735339,12.2,351,81,171
715345.214853401,5214384.38735339,11.6,357,87,177
715746.274853401,5214384.38735339,10.8,4,94,184
716147.334853401,5214384.38735339,11.1,0,90,180
716548.394853401,5214384.38735339,12.5,356,86,176
716949.454853401,5214384.38735339,13.6,357,87,177
717350.514853401,5214384.38735339,14.0,0,90,180
717751.574853401,5214384.38735339,13.1,0,90,180
718152.634853401,5214384.38735339,11.6,358,88,178
718553.694853401,5214384.38735339,10.6,358,88,178
718954.754853401,5214384.38735339,10.2,359,89,179
719355.814853401,5214384.38735339,10.4,0,90,180
719756.874853401,5214384.38735339,11.1,2,92,182
720157.934853401,5214384.38735339,11.7,4,94,184
720558.994853401,5214384.38735339,11.6,3,93,183
720960.054853401,5214384.38735339,11.3,3,93,183
721361.114853401,5214384.38735339,11.5,4,94,184
721762.174853401,5214384.38735339,11.5,4,94,184
722163.234853401,5214384.38735339,11.7,4,94,184
722564.294853401,5214384.38735339,11.7,2,92,182
722965.354853401,5214384.38735339,11.8,1,91,181
723366.414853401,5214384.38735339,11.9,0,90,180
723767.474853401,5214384.38735339,12.1,360,90,180
724168.534853401,5214384.38735339,12.0,359,89,179
724569.594853401,5214384.38735339,11.3,356,86,176
724970.654853401,5214384.38735339,9.6,353,83,173
725371.714853401,5214384.38735339,7.3,352,82,172
725772.774853401,5214384.38735339,5.9,356,86,176
726173.834853401,5214384.38735339,6.1,8,98,188
726574.894853401,5214384.38735339,7.7,16,106,196
726975.954853401,5214384.38735339,9.2,12,102,192
727377.014853401,5214384.38735339,9.7,6,96,186
727778.074853401,5214384.38735339,9.5,1,91,181
728179.134853401,5214384.38735339,10.3,358,88,178
728580.194853401,5214384.38735339,12.2,355,85,175
728981.254853401,5214384.38735339,12.6,354,84,174
729382.314853401,5214384.38735339,11.4,354,84,174
729783.374853401,5214384.38735339,11.0,356,86,176
730184.434853401,5214384.38735339,11.4,357,87,177
730585.494853401,5214384.38735339,11.2,354,84,174
730986.554853401,5214384.38735339,11.1,355,85,175
731387.614853401,5214384.38735339,11.5,2,92,182
731788.674853401,5214384.38735339,12.7,9,99,189
732189.734853401,5214384.38735339,14.3,10,100,190
732590.794853401,5214384.38735339,14.9,6,96,186
732991.854853401,5214384.38735339,15.0,1,91,181
733392.914853401,5214384.38735339,14.4,356,86,176
733793.974853401,5214384.38735339,12.8,354,84,174
734195.034853401,5214384.38735339,12.2,356,86,176
734596.094853401,5214384.38735339,12.8,360,90,180
734997.154853401,5214384.38735339,12.8,360,90,180
735398.214853401,5214384.38735339,13.9,6,96,186
735799.274853401,5214384.38735339,14.3,7,97,187
736200.334853401,5214384.38735339,13.3,2,92,182
736601.394853401,5214384.38735339,12.4,353,83,173
714944.154853401,5214785.44735339,12.6,359,89,179
715345.214853401,5214785.44735339,12.6,356,86,176
715746.274853401,5214785.44735339,11.9,358,88,178
716147.334853401,5214785.44735339,11.3,3,93,183
716548.394853401,5214785.44735339,11.6,0,90,180
716949.454853401,5214785.44735339,11.8,359,89,179
